booking_id,asset_tag,asset_name,booking_date,weekday,start_hour,duration_minutes,booked_by,status
BK-00977,AF-0144,Delivery Van,2026-03-06,Friday,14,30,E-0032,Completed
BK-00978,AF-0144,Delivery Van,2025-12-09,Tuesday,10,60,E-0053,Cancelled
BK-00979,AF-0144,Delivery Van,2026-05-20,Wednesday,17,60,E-0039,Cancelled
BK-00980,AF-0144,Delivery Van,2025-11-07,Friday,11,30,E-0001,Completed
BK-00981,AF-0144,Delivery Van,2025-10-27,Monday,15,60,E-0041,Completed
BK-00982,AF-0144,Delivery Van,2026-04-17,Friday,13,60,E-0037,Completed
BK-00983,AF-0144,Delivery Van,2025-11-07,Friday,14,60,E-0053,Completed
BK-00984,AF-0144,Delivery Van,2026-03-20,Friday,12,60,E-0006,Completed
BK-00985,AF-0144,Delivery Van,2025-11-28,Friday,12,60,E-0041,Completed
BK-00986,AF-0144,Delivery Van,2025-10-16,Thursday,10,90,E-0040,Completed
BK-00987,AF-0144,Delivery Van,2026-07-08,Wednesday,11,30,E-0029,Completed
BK-00988,AF-0144,Delivery Van,2026-01-29,Thursday,14,30,E-0038,Completed
BK-00989,AF-0144,Delivery Van,2025-07-23,Wednesday,15,60,E-0047,Completed
BK-00990,AF-0144,Delivery Van,2025-12-09,Tuesday,12,60,E-0045,Completed
BK-00991,AF-0144,Delivery Van,2025-11-05,Wednesday,14,30,E-0022,Cancelled
BK-00992,AF-0144,Delivery Van,2025-08-06,Wednesday,14,90,E-0014,Completed
BK-00993,AF-0144,Delivery Van,2026-04-21,Tuesday,9,60,E-0048,Completed
BK-00994,AF-0146,Delivery Van,2026-04-03,Friday,17,60,E-0045,Completed
BK-00995,AF-0146,Delivery Van,2025-12-02,Tuesday,10,60,E-0056,Completed
BK-00996,AF-0146,Delivery Van,2026-04-06,Monday,14,90,E-0031,Completed
BK-00997,AF-0146,Delivery Van,2026-05-19,Tuesday,14,30,E-0050,Completed
BK-00998,AF-0146,Delivery Van,2026-02-10,Tuesday,16,90,E-0006,Completed
BK-00999,AF-0146,Delivery Van,2025-12-01,Monday,13,30,E-0037,Completed
BK-01000,AF-0146,Delivery Van,2026-06-29,Monday,12,60,E-0054,Completed
BK-01001,AF-0146,Delivery Van,2026-05-27,Wednesday,12,60,E-0049,Completed
BK-01002,AF-0146,Delivery Van,2025-11-17,Monday,14,120,E-0036,Cancelled
BK-01003,AF-0146,Delivery Van,2026-07-10,Friday,12,90,E-0004,Completed
BK-01004,AF-0146,Delivery Van,2025-10-07,Tuesday,11,30,E-0045,Completed
BK-01005,AF-0146,Delivery Van,2025-12-26,Friday,13,30,E-0013,Completed
BK-01006,AF-0146,Delivery Van,2026-02-19,Thursday,13,60,E-0012,Completed
BK-01007,AF-0146,Delivery Van,2025-09-19,Friday,15,120,E-0021,Completed
BK-01008,AF-0146,Delivery Van,2026-05-13,Wednesday,16,60,E-0058,Completed
BK-01009,AF-0146,Delivery Van,2026-03-24,Tuesday,10,120,E-0030,Cancelled
BK-01010,AF-0146,Delivery Van,2026-01-12,Monday,15,60,E-0023,Completed
BK-01011,AF-0146,Delivery Van,2026-05-20,Wednesday,9,60,E-0024,Completed
BK-01012,AF-0146,Delivery Van,2026-01-03,Saturday,14,120,E-0060,Cancelled
BK-01013,AF-0147,Meeting Table,2025-07-29,Tuesday,9,60,E-0005,Completed
BK-01014,AF-0147,Meeting Table,2025-09-03,Wednesday,11,60,E-0032,Completed
BK-01015,AF-0147,Meeting Table,2025-10-21,Tuesday,12,60,E-0021,Completed
BK-01016,AF-0147,Meeting Table,2025-10-06,Monday,9,90,E-0055,Completed
BK-01017,AF-0147,Meeting Table,2026-05-02,Saturday,11,60,E-0022,Completed
BK-01018,AF-0147,Meeting Table,2026-02-04,Wednesday,16,60,E-0008,Completed
BK-01019,AF-0147,Meeting Table,2025-11-13,Thursday,14,30,E-0044,Completed
BK-01020,AF-0147,Meeting Table,2025-12-17,Wednesday,12,60,E-0045,Completed
BK-01021,AF-0147,Meeting Table,2025-07-17,Thursday,9,60,E-0003,Completed
BK-01022,AF-0147,Meeting Table,2025-08-21,Thursday,10,30,E-0034,Completed
BK-01023,AF-0147,Meeting Table,2025-08-26,Tuesday,11,30,E-0034,Completed
BK-01024,AF-0147,Meeting Table,2025-07-14,Monday,16,30,E-0030,Completed
BK-01025,AF-0147,Meeting Table,2026-07-07,Tuesday,10,60,E-0053,Completed
BK-01026,AF-0147,Meeting Table,2025-10-17,Friday,10,120,E-0060,Completed
BK-01027,AF-0147,Meeting Table,2026-03-26,Thursday,15,60,E-0010,Completed
BK-01028,AF-0147,Meeting Table,2025-08-20,Wednesday,15,30,E-0013,Completed
BK-01029,AF-0147,Meeting Table,2025-07-28,Monday,10,60,E-0029,Cancelled
BK-01030,AF-0147,Meeting Table,2025-07-14,Monday,17,90,E-0004,Completed
BK-01031,AF-0148,Compressor,2025-11-26,Wednesday,10,30,E-0001,Completed
BK-01032,AF-0148,Compressor,2025-07-15,Tuesday,10,60,E-0007,Completed
BK-01033,AF-0148,Compressor,2026-05-13,Wednesday,14,60,E-0015,Completed
BK-01034,AF-0148,Compressor,2026-04-29,Wednesday,10,120,E-0003,Completed
BK-01035,AF-0148,Compressor,2026-05-21,Thursday,10,90,E-0044,Completed
BK-01036,AF-0148,Compressor,2026-01-20,Tuesday,9,120,E-0025,Completed
BK-01037,AF-0148,Compressor,2025-10-07,Tuesday,17,30,E-0040,Completed
BK-01038,AF-0148,Compressor,2025-12-24,Wednesday,10,90,E-0031,Completed
BK-01039,AF-0148,Compressor,2026-02-03,Tuesday,9,60,E-0007,Completed
BK-01040,AF-0148,Compressor,2026-05-04,Monday,13,60,E-0037,Completed
BK-01041,AF-0148,Compressor,2026-02-14,Saturday,9,90,E-0035,Completed
BK-01042,AF-0148,Compressor,2026-06-03,Wednesday,11,90,E-0036,Completed
BK-01043,AF-0148,Compressor,2025-10-11,Saturday,14,90,E-0033,Completed
BK-01044,AF-0148,Compressor,2026-01-20,Tuesday,12,90,E-0060,Completed
BK-01045,AF-0148,Compressor,2025-07-31,Thursday,14,120,E-0041,Completed
BK-01046,AF-0148,Compressor,2025-11-10,Monday,13,60,E-0046,Completed
BK-01047,AF-0148,Compressor,2025-10-28,Tuesday,14,30,E-0022,Completed
BK-01048,AF-0150,Sedan Car,2026-03-16,Monday,17,30,E-0007,Completed
BK-01049,AF-0150,Sedan Car,2026-03-31,Tuesday,11,30,E-0046,Completed
BK-01050,AF-0150,Sedan Car,2025-08-18,Monday,14,30,E-0042,Completed
BK-01051,AF-0150,Sedan Car,2026-04-29,Wednesday,12,60,E-0021,Completed
BK-01052,AF-0150,Sedan Car,2026-04-23,Thursday,12,60,E-0008,Completed
BK-01053,AF-0150,Sedan Car,2026-06-26,Friday,13,60,E-0036,Completed
BK-01054,AF-0150,Sedan Car,2025-11-25,Tuesday,13,90,E-0009,Completed
BK-01055,AF-0150,Sedan Car,2026-06-23,Tuesday,14,60,E-0015,Completed
BK-01056,AF-0150,Sedan Car,2026-02-24,Tuesday,17,90,E-0059,Completed
BK-01057,AF-0150,Sedan Car,2026-05-06,Wednesday,14,90,E-0024,Cancelled
BK-01058,AF-0150,Sedan Car,2025-12-09,Tuesday,16,30,E-0042,Completed
BK-01059,AF-0150,Sedan Car,2026-02-11,Wednesday,15,60,E-0060,Completed
BK-01060,AF-0150,Sedan Car,2025-09-10,Wednesday,14,90,E-0022,Cancelled
BK-01061,AF-0150,Sedan Car,2026-03-19,Thursday,16,30,E-0017,Completed
BK-01062,AF-0150,Sedan Car,2026-06-19,Friday,14,60,E-0042,Completed
BK-01063,AF-0153,Pickup Truck,2025-08-18,Monday,10,60,E-0030,Completed
BK-01064,AF-0153,Pickup Truck,2026-03-04,Wednesday,15,60,E-0015,Completed
BK-01065,AF-0153,Pickup Truck,2025-09-09,Tuesday,10,90,E-0048,Cancelled
BK-01066,AF-0153,Pickup Truck,2025-10-31,Friday,11,30,E-0019,Completed
BK-01067,AF-0153,Pickup Truck,2026-05-25,Monday,16,120,E-0042,Completed
BK-01068,AF-0153,Pickup Truck,2025-12-02,Tuesday,17,60,E-0060,Completed
BK-01069,AF-0153,Pickup Truck,2025-11-03,Monday,10,90,E-0027,Completed
BK-01070,AF-0153,Pickup Truck,2025-09-03,Wednesday,11,60,E-0052,Completed
BK-01071,AF-0153,Pickup Truck,2025-12-26,Friday,11,60,E-0005,Completed
BK-01072,AF-0153,Pickup Truck,2025-10-23,Thursday,14,30,E-0049,Completed
BK-01073,AF-0153,Pickup Truck,2025-08-07,Thursday,14,30,E-0059,Completed
BK-01074,AF-0153,Pickup Truck,2026-03-09,Monday,15,90,E-0059,Completed
BK-01075,AF-0153,Pickup Truck,2026-06-23,Tuesday,12,60,E-0031,Cancelled
BK-01076,AF-0153,Pickup Truck,2025-11-25,Tuesday,10,90,E-0056,Completed
BK-01077,AF-0153,Pickup Truck,2025-08-12,Tuesday,14,30,E-0055,Completed
BK-01078,AF-0153,Pickup Truck,2025-07-29,Tuesday,15,60,E-0021,Completed
BK-01079,AF-0153,Pickup Truck,2026-03-20,Friday,16,60,E-0031,Completed
BK-01080,AF-0153,Pickup Truck,2026-02-04,Wednesday,11,30,E-0058,Completed
BK-01081,AF-0153,Pickup Truck,2026-03-25,Wednesday,10,90,E-0008,Completed
BK-01082,AF-0153,Pickup Truck,2026-05-12,Tuesday,14,60,E-0017,Completed
BK-01083,AF-0153,Pickup Truck,2025-12-10,Wednesday,11,60,E-0024,Completed
BK-01084,AF-0153,Pickup Truck,2026-05-06,Wednesday,11,120,E-0050,Completed
BK-01085,AF-0153,Pickup Truck,2025-09-02,Tuesday,13,60,E-0017,Completed
BK-01086,AF-0153,Pickup Truck,2025-12-03,Wednesday,17,60,E-0004,Completed
BK-01087,AF-0153,Pickup Truck,2026-04-24,Friday,16,60,E-0017,Completed
BK-01088,AF-0153,Pickup Truck,2025-08-15,Friday,15,90,E-0022,Completed
BK-01089,AF-0153,Pickup Truck,2026-06-01,Monday,17,30,E-0008,Completed
BK-01090,AF-0153,Pickup Truck,2026-04-13,Monday,10,30,E-0039,Completed
BK-01091,AF-0154,Forklift,2026-05-18,Monday,14,120,E-0020,Completed
BK-01092,AF-0154,Forklift,2026-06-04,Thursday,10,120,E-0052,Completed
BK-01093,AF-0155,Compressor,2026-06-02,Tuesday,13,30,E-0015,Completed
BK-01094,AF-0155,Compressor,2026-02-13,Friday,17,60,E-0003,Completed
BK-01095,AF-0155,Compressor,2025-11-05,Wednesday,14,30,E-0031,Completed
BK-01096,AF-0157,Pickup Truck,2026-07-10,Friday,15,60,E-0003,Completed
BK-01097,AF-0157,Pickup Truck,2026-04-21,Tuesday,14,90,E-0022,Completed
BK-01098,AF-0157,Pickup Truck,2025-09-03,Wednesday,10,60,E-0003,Cancelled
BK-01099,AF-0157,Pickup Truck,2026-02-04,Wednesday,15,30,E-0046,Cancelled
BK-01100,AF-0157,Pickup Truck,2025-09-16,Tuesday,11,90,E-0053,Completed
BK-01101,AF-0157,Pickup Truck,2026-07-07,Tuesday,15,30,E-0040,Completed
BK-01102,AF-0157,Pickup Truck,2026-01-20,Tuesday,14,60,E-0022,Completed
BK-01103,AF-0157,Pickup Truck,2025-09-15,Monday,14,60,E-0054,Completed
BK-01104,AF-0157,Pickup Truck,2026-04-23,Thursday,14,30,E-0054,Cancelled
BK-01105,AF-0157,Pickup Truck,2026-01-08,Thursday,16,30,E-0029,Completed
BK-01106,AF-0157,Pickup Truck,2025-09-03,Wednesday,16,60,E-0049,Cancelled
BK-01107,AF-0157,Pickup Truck,2025-08-12,Tuesday,11,60,E-0045,Cancelled
BK-01108,AF-0157,Pickup Truck,2026-07-06,Monday,15,90,E-0037,Completed
BK-01109,AF-0157,Pickup Truck,2025-11-25,Tuesday,9,90,E-0052,Cancelled
BK-01110,AF-0157,Pickup Truck,2025-11-14,Friday,10,30,E-0023,Completed
BK-01111,AF-0157,Pickup Truck,2026-03-27,Friday,11,60,E-0044,Completed
BK-01112,AF-0157,Pickup Truck,2026-03-07,Saturday,15,60,E-0029,Completed
BK-01113,AF-0157,Pickup Truck,2025-08-28,Thursday,14,30,E-0048,Completed
BK-01114,AF-0157,Pickup Truck,2026-04-08,Wednesday,11,90,E-0029,Completed
BK-01115,AF-0157,Pickup Truck,2025-08-02,Saturday,11,90,E-0059,Cancelled
BK-01116,AF-0157,Pickup Truck,2026-05-27,Wednesday,9,30,E-0022,Completed
BK-01117,AF-0157,Pickup Truck,2025-11-19,Wednesday,14,120,E-0036,Completed
BK-01118,AF-0157,Pickup Truck,2026-02-25,Wednesday,11,60,E-0058,Completed
BK-01119,AF-0157,Pickup Truck,2026-01-16,Friday,14,30,E-0053,Completed
BK-01120,AF-0157,Pickup Truck,2025-08-11,Monday,15,30,E-0051,Completed
BK-01121,AF-0157,Pickup Truck,2025-09-12,Friday,11,30,E-0007,Completed
BK-01122,AF-0157,Pickup Truck,2025-12-01,Monday,13,30,E-0049,Completed
BK-01123,AF-0157,Pickup Truck,2025-12-25,Thursday,17,30,E-0003,Completed
BK-01124,AF-0157,Pickup Truck,2025-11-26,Wednesday,13,60,E-0050,Completed
BK-01125,AF-0157,Pickup Truck,2025-07-14,Monday,15,60,E-0009,Completed
BK-01126,AF-0157,Pickup Truck,2026-03-25,Wednesday,11,30,E-0028,Cancelled
BK-01127,AF-0158,Delivery Van,2025-10-10,Friday,11,90,E-0018,Completed
BK-01128,AF-0160,Compressor,2025-11-12,Wednesday,14,90,E-0039,Completed
BK-01129,AF-0160,Compressor,2026-04-01,Wednesday,10,90,E-0035,Cancelled
BK-01130,AF-0160,Compressor,2025-12-22,Monday,11,90,E-0053,Completed
BK-01131,AF-0160,Compressor,2026-04-16,Thursday,14,90,E-0016,Completed
BK-01132,AF-0160,Compressor,2025-12-20,Saturday,15,60,E-0053,Completed
BK-01133,AF-0160,Compressor,2026-02-10,Tuesday,13,90,E-0025,Completed
BK-01134,AF-0160,Compressor,2026-04-24,Friday,11,60,E-0006,Completed
BK-01135,AF-0160,Compressor,2026-01-08,Thursday,9,30,E-0015,Completed
BK-01136,AF-0160,Compressor,2025-12-22,Monday,10,30,E-0039,Completed
BK-01137,AF-0160,Compressor,2026-06-30,Tuesday,14,30,E-0030,Completed
BK-01138,AF-0160,Compressor,2026-05-27,Wednesday,15,120,E-0013,Completed
BK-01139,AF-0160,Compressor,2026-01-29,Thursday,10,30,E-0030,Completed
BK-01140,AF-0160,Compressor,2026-05-18,Monday,14,30,E-0010,Completed
BK-01141,AF-0160,Compressor,2025-07-24,Thursday,11,60,E-0021,Completed
BK-01142,AF-0160,Compressor,2025-12-25,Thursday,14,90,E-0039,Completed
BK-01143,AF-0160,Compressor,2026-05-08,Friday,9,30,E-0060,Completed
BK-01144,AF-0160,Compressor,2025-11-14,Friday,10,30,E-0001,Completed
BK-01145,AF-0160,Compressor,2026-07-10,Friday,11,90,E-0052,Completed
BK-01146,AF-0160,Compressor,2026-05-08,Friday,9,30,E-0017,Completed
BK-01147,AF-0160,Compressor,2026-07-09,Thursday,14,30,E-0027,Cancelled
BK-01148,AF-0161,Generator,2026-03-05,Thursday,10,120,E-0016,Completed
BK-01149,AF-0161,Generator,2026-06-03,Wednesday,10,60,E-0058,Completed
BK-01150,AF-0161,Generator,2026-06-03,Wednesday,15,30,E-0035,Completed
BK-01151,AF-0161,Generator,2026-02-05,Thursday,17,120,E-0046,Completed
BK-01152,AF-0161,Generator,2026-04-02,Thursday,14,30,E-0004,Completed
BK-01153,AF-0161,Generator,2026-06-07,Sunday,14,120,E-0014,Completed
BK-01154,AF-0161,Generator,2026-06-15,Monday,13,60,E-0004,Completed
BK-01155,AF-0161,Generator,2026-06-23,Tuesday,15,30,E-0003,Completed
BK-01156,AF-0161,Generator,2026-07-07,Tuesday,17,30,E-0020,Completed
BK-01157,AF-0161,Generator,2026-04-28,Tuesday,10,30,E-0017,Completed
BK-01158,AF-0161,Generator,2026-03-30,Monday,17,90,E-0006,Completed
BK-01159,AF-0161,Generator,2026-06-19,Friday,11,30,E-0002,Completed
BK-01160,AF-0161,Generator,2026-06-15,Monday,13,30,E-0028,Completed
BK-01161,AF-0161,Generator,2026-03-05,Thursday,17,120,E-0023,Cancelled
BK-01162,AF-0161,Generator,2025-10-24,Friday,12,60,E-0041,Completed
BK-01163,AF-0161,Generator,2026-03-02,Monday,9,60,E-0016,Completed
BK-01164,AF-0161,Generator,2025-09-28,Sunday,10,90,E-0052,Completed
BK-01165,AF-0161,Generator,2025-09-04,Thursday,17,60,E-0001,Completed
BK-01166,AF-0161,Generator,2025-07-16,Wednesday,9,60,E-0015,Cancelled
BK-01167,AF-0161,Generator,2025-12-12,Friday,14,30,E-0059,Cancelled
BK-01168,AF-0161,Generator,2025-08-29,Friday,14,120,E-0014,Completed
BK-01169,AF-0161,Generator,2026-04-09,Thursday,12,60,E-0051,Completed
BK-01170,AF-0161,Generator,2025-11-19,Wednesday,15,90,E-0042,Completed
BK-01171,AF-0161,Generator,2025-09-24,Wednesday,15,60,E-0053,Completed
BK-01172,AF-0161,Generator,2026-03-18,Wednesday,15,60,E-0020,Cancelled
BK-01173,AF-0161,Generator,2026-04-27,Monday,10,30,E-0032,Completed
BK-01174,AF-0163,Camera,2025-09-18,Thursday,15,60,E-0010,Completed
BK-01175,AF-0163,Camera,2026-05-21,Thursday,11,30,E-0053,Completed
BK-01176,AF-0163,Camera,2025-10-13,Monday,12,90,E-0034,Completed
BK-01177,AF-0163,Camera,2025-09-27,Saturday,16,30,E-0009,Completed
BK-01178,AF-0163,Camera,2025-11-06,Thursday,13,60,E-0051,Completed
BK-01179,AF-0163,Camera,2026-06-22,Monday,16,90,E-0016,Completed
BK-01180,AF-0163,Camera,2025-09-30,Tuesday,15,30,E-0029,Completed
BK-01181,AF-0163,Camera,2025-09-11,Thursday,14,60,E-0022,Completed
BK-01182,AF-0163,Camera,2025-12-02,Tuesday,16,90,E-0013,Completed
BK-01183,AF-0163,Camera,2026-04-02,Thursday,14,30,E-0022,Completed
BK-01184,AF-0163,Camera,2025-11-25,Tuesday,10,60,E-0020,Cancelled
BK-01185,AF-0163,Camera,2026-04-08,Wednesday,16,90,E-0039,Completed
BK-01186,AF-0163,Camera,2025-10-14,Tuesday,16,60,E-0035,Completed
BK-01187,AF-0163,Camera,2026-01-14,Wednesday,15,60,E-0058,Completed
BK-01188,AF-0163,Camera,2025-12-11,Thursday,11,30,E-0052,Completed
BK-01189,AF-0163,Camera,2026-03-28,Saturday,16,30,E-0019,Completed
BK-01190,AF-0164,Pickup Truck,2026-03-02,Monday,14,30,E-0036,Completed
BK-01191,AF-0164,Pickup Truck,2025-07-25,Friday,11,30,E-0009,Completed
BK-01192,AF-0164,Pickup Truck,2026-06-16,Tuesday,15,30,E-0020,Cancelled
BK-01193,AF-0164,Pickup Truck,2026-02-25,Wednesday,12,30,E-0042,Completed
BK-01194,AF-0164,Pickup Truck,2025-09-09,Tuesday,11,30,E-0059,Completed
BK-01195,AF-0164,Pickup Truck,2025-09-24,Wednesday,15,60,E-0060,Cancelled
BK-01196,AF-0164,Pickup Truck,2026-05-27,Wednesday,10,60,E-0028,Completed
BK-01197,AF-0164,Pickup Truck,2026-04-15,Wednesday,14,30,E-0052,Completed
BK-01198,AF-0164,Pickup Truck,2026-07-03,Friday,11,60,E-0060,Completed
BK-01199,AF-0164,Pickup Truck,2025-11-14,Friday,14,60,E-0040,Completed
BK-01200,AF-0164,Pickup Truck,2025-08-16,Saturday,15,120,E-0036,Completed
BK-01201,AF-0164,Pickup Truck,2026-03-20,Friday,14,90,E-0049,Completed
BK-01202,AF-0164,Pickup Truck,2025-11-18,Tuesday,11,120,E-0011,Completed
BK-01203,AF-0164,Pickup Truck,2025-07-24,Thursday,10,30,E-0046,Completed
BK-01204,AF-0164,Pickup Truck,2026-01-13,Tuesday,9,120,E-0011,Completed
BK-01205,AF-0164,Pickup Truck,2026-06-23,Tuesday,10,30,E-0049,Completed
BK-01206,AF-0164,Pickup Truck,2026-03-10,Tuesday,14,60,E-0010,Completed
BK-01207,AF-0164,Pickup Truck,2026-02-14,Saturday,15,30,E-0038,Completed
BK-01208,AF-0164,Pickup Truck,2026-05-25,Monday,16,30,E-0001,Completed
BK-01209,AF-0164,Pickup Truck,2026-04-17,Friday,13,30,E-0011,Completed
BK-01210,AF-0164,Pickup Truck,2025-10-24,Friday,14,60,E-0017,Completed
BK-01211,AF-0164,Pickup Truck,2026-07-09,Thursday,15,60,E-0054,Completed
BK-01212,AF-0164,Pickup Truck,2026-05-05,Tuesday,12,60,E-0057,Completed
BK-01213,AF-0164,Pickup Truck,2025-10-06,Monday,9,120,E-0048,Completed
BK-01214,AF-0164,Pickup Truck,2026-01-02,Friday,15,30,E-0029,Completed
BK-01215,AF-0164,Pickup Truck,2026-01-08,Thursday,15,30,E-0040,Completed
BK-01216,AF-0164,Pickup Truck,2025-12-09,Tuesday,14,30,E-0007,Completed
BK-01217,AF-0164,Pickup Truck,2026-03-25,Wednesday,15,30,E-0010,Completed
BK-01218,AF-0164,Pickup Truck,2026-06-03,Wednesday,9,120,E-0030,Completed
BK-01219,AF-0164,Pickup Truck,2026-03-02,Monday,14,90,E-0040,Completed
BK-01220,AF-0165,Pallet Jack,2026-01-29,Thursday,14,30,E-0056,Completed
BK-01221,AF-0165,Pallet Jack,2026-06-15,Monday,13,60,E-0020,Completed
BK-01222,AF-0165,Pallet Jack,2026-06-24,Wednesday,10,60,E-0037,Completed
BK-01223,AF-0165,Pallet Jack,2025-08-29,Friday,15,30,E-0060,Completed
BK-01224,AF-0165,Pallet Jack,2026-01-02,Friday,13,60,E-0015,Completed
BK-01225,AF-0165,Pallet Jack,2026-05-14,Thursday,14,120,E-0015,Completed
BK-01226,AF-0165,Pallet Jack,2026-07-03,Friday,14,30,E-0029,Completed
BK-01227,AF-0165,Pallet Jack,2025-10-07,Tuesday,12,60,E-0015,Completed
BK-01228,AF-0165,Pallet Jack,2026-02-27,Friday,12,30,E-0041,Completed
BK-01229,AF-0165,Pallet Jack,2026-06-23,Tuesday,12,30,E-0054,Completed
BK-01230,AF-0165,Pallet Jack,2026-01-21,Wednesday,10,60,E-0030,Completed
BK-01231,AF-0165,Pallet Jack,2025-11-19,Wednesday,11,60,E-0007,Completed
BK-01232,AF-0165,Pallet Jack,2025-09-05,Friday,14,30,E-0024,Completed
BK-01233,AF-0165,Pallet Jack,2026-02-17,Tuesday,9,60,E-0033,Completed
BK-01234,AF-0165,Pallet Jack,2026-07-10,Friday,17,30,E-0019,Completed
BK-01235,AF-0165,Pallet Jack,2025-11-03,Monday,15,60,E-0014,Completed
BK-01236,AF-0166,AC Unit,2025-09-08,Monday,11,60,E-0019,Cancelled
BK-01237,AF-0166,AC Unit,2025-11-18,Tuesday,15,30,E-0044,Completed
BK-01238,AF-0166,AC Unit,2025-11-19,Wednesday,13,30,E-0044,Completed
BK-01239,AF-0166,AC Unit,2025-12-02,Tuesday,11,120,E-0053,Completed
BK-01240,AF-0166,AC Unit,2026-04-10,Friday,14,30,E-0027,Completed
BK-01241,AF-0166,AC Unit,2025-10-03,Friday,15,60,E-0053,Completed
BK-01242,AF-0166,AC Unit,2026-01-01,Thursday,12,60,E-0003,Completed
BK-01243,AF-0166,AC Unit,2025-07-29,Tuesday,14,30,E-0058,Cancelled
BK-01244,AF-0166,AC Unit,2026-01-04,Sunday,14,30,E-0037,Cancelled
BK-01245,AF-0166,AC Unit,2025-11-27,Thursday,9,60,E-0019,Completed
BK-01246,AF-0166,AC Unit,2025-08-16,Saturday,11,60,E-0016,Cancelled
BK-01247,AF-0166,AC Unit,2025-08-25,Monday,10,60,E-0046,Completed
BK-01248,AF-0166,AC Unit,2025-10-07,Tuesday,10,60,E-0036,Completed
BK-01249,AF-0166,AC Unit,2026-04-09,Thursday,13,60,E-0030,Completed
BK-01250,AF-0166,AC Unit,2025-09-30,Tuesday,14,90,E-0042,Completed
BK-01251,AF-0166,AC Unit,2025-10-03,Friday,16,60,E-0016,Completed
BK-01252,AF-0166,AC Unit,2025-09-05,Friday,11,90,E-0050,Completed
BK-01253,AF-0166,AC Unit,2025-08-20,Wednesday,15,60,E-0037,Completed
BK-01254,AF-0166,AC Unit,2026-01-14,Wednesday,11,30,E-0049,Completed
BK-01255,AF-0166,AC Unit,2025-08-13,Wednesday,10,60,E-0045,Completed
BK-01256,AF-0166,AC Unit,2026-06-17,Wednesday,15,60,E-0022,Completed
BK-01257,AF-0166,AC Unit,2025-11-19,Wednesday,11,30,E-0033,Completed
BK-01258,AF-0166,AC Unit,2026-05-19,Tuesday,15,60,E-0050,Completed
BK-01259,AF-0166,AC Unit,2025-12-05,Friday,15,120,E-0036,Completed
BK-01260,AF-0166,AC Unit,2025-07-23,Wednesday,14,60,E-0020,Completed
BK-01261,AF-0166,AC Unit,2025-09-15,Monday,13,120,E-0049,Completed
BK-01262,AF-0166,AC Unit,2026-02-25,Wednesday,9,60,E-0003,Completed
BK-01263,AF-0166,AC Unit,2025-07-20,Sunday,12,60,E-0053,Completed
BK-01264,AF-0166,AC Unit,2026-06-17,Wednesday,11,60,E-0025,Completed
BK-01265,AF-0166,AC Unit,2026-01-08,Thursday,17,30,E-0033,Cancelled
BK-01266,AF-0166,AC Unit,2026-01-01,Thursday,10,30,E-0015,Completed
BK-01267,AF-0166,AC Unit,2026-06-26,Friday,12,60,E-0021,Completed
BK-01268,AF-0166,AC Unit,2025-10-13,Monday,15,30,E-0051,Completed
BK-01269,AF-0166,AC Unit,2025-11-26,Wednesday,15,30,E-0050,Completed
BK-01270,AF-0166,AC Unit,2026-06-04,Thursday,12,60,E-0022,Completed
BK-01271,AF-0166,AC Unit,2025-09-19,Friday,11,60,E-0006,Completed
BK-01272,AF-0166,AC Unit,2026-02-11,Wednesday,11,30,E-0054,Completed
BK-01273,AF-0166,AC Unit,2026-03-02,Monday,16,90,E-0025,Completed
BK-01274,AF-0166,AC Unit,2025-11-25,Tuesday,14,30,E-0028,Completed
BK-01275,AF-0166,AC Unit,2026-04-02,Thursday,15,30,E-0041,Completed
BK-01276,AF-0167,Pallet Jack,2025-09-30,Tuesday,14,60,E-0026,Completed
BK-01277,AF-0167,Pallet Jack,2025-07-23,Wednesday,12,90,E-0033,Completed
BK-01278,AF-0167,Pallet Jack,2026-06-02,Tuesday,12,60,E-0044,Completed
BK-01279,AF-0167,Pallet Jack,2025-12-04,Thursday,11,60,E-0027,Completed
BK-01280,AF-0167,Pallet Jack,2025-11-06,Thursday,10,30,E-0022,Completed
BK-01281,AF-0167,Pallet Jack,2025-12-12,Friday,16,60,E-0020,Completed
BK-01282,AF-0167,Pallet Jack,2026-06-02,Tuesday,11,90,E-0006,Completed
BK-01283,AF-0167,Pallet Jack,2025-07-18,Friday,14,60,E-0019,Completed
BK-01284,AF-0167,Pallet Jack,2025-09-18,Thursday,15,60,E-0021,Cancelled
BK-01285,AF-0167,Pallet Jack,2025-09-26,Friday,14,90,E-0051,Completed
BK-01286,AF-0167,Pallet Jack,2026-05-28,Thursday,13,60,E-0012,Completed
BK-01287,AF-0167,Pallet Jack,2026-02-16,Monday,14,30,E-0048,Completed
BK-01288,AF-0167,Pallet Jack,2025-09-16,Tuesday,13,30,E-0031,Completed
BK-01289,AF-0167,Pallet Jack,2025-11-06,Thursday,16,60,E-0001,Completed
BK-01290,AF-0167,Pallet Jack,2026-03-25,Wednesday,13,30,E-0059,Cancelled
BK-01291,AF-0167,Pallet Jack,2025-07-31,Thursday,15,30,E-0030,Completed
BK-01292,AF-0168,Docking Station,2025-07-22,Tuesday,11,90,E-0017,Completed
BK-01293,AF-0168,Docking Station,2025-08-07,Thursday,9,90,E-0032,Completed
